Restaurant,Cuisine,Price_4_two,Star_Rating,Location,Dish_Price,consumer_Rating,Dish_Name,Dish_Category,Link,price_for_two
DonBuri, Fast Food,-0.6214656432427976,4.0,R.T. Nagar,170.0,100,Grilled Chicken,Unknown,https://www.swiggy.com/restaurants/donburi-aga-abdullah-street-richmond-town-bangalore-469048,250
DonBuri, Indian,-0.6214656432427976,4.0,R.T. Nagar,170.0,100,Grilled Chicken,Unknown,https://www.swiggy.com/restaurants/donburi-aga-abdullah-street-richmond-town-bangalore-469048,250
DonBuri, Desserts,-0.6214656432427976,4.0,R.T. Nagar,170.0,100,Grilled Chicken,Unknown,https://www.swiggy.com/restaurants/donburi-aga-abdullah-street-richmond-town-bangalore-469048,250
Donne Biriyani Mane,Biryani,1.0056586177150746,4.1,Indiranagar,109.0,50,Chole Masala Combo,Unknown,https://www.swiggy.com/restaurants/donne-biriyani-mane-michael-palya-indiranagar-bangalore-44242,700
Donne Biriyani Mane, South Indian,1.0056586177150746,4.1,Indiranagar,109.0,50,Chole Masala Combo,Unknown,https://www.swiggy.com/restaurants/donne-biriyani-mane-michael-palya-indiranagar-bangalore-44242,700
Donne Biryani Adda,Biryani,-0.8022572277936724,3.1,Church Street,95.0,1000,Rajma Masala With Tawa Paratha,Unknown,https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, South Indian,-0.8022572277936724,3.1,Church Street,95.0,1000,Rajma Masala With Tawa Paratha,Unknown,https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, Desserts,-0.8022572277936724,3.1,Church Street,95.0,1000,Rajma Masala With Tawa Paratha,Unknown,https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, Beverages,-0.8022572277936724,3.1,Church Street,95.0,1000,Rajma Masala With Tawa Paratha,Unknown,https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda,Biryani,-0.8022572277936724,3.1,Indiranagar,299.0,10000,Barbeque Paneer Rice Bowl (Regular),Dessert (2),https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, South Indian,-0.8022572277936724,3.1,Indiranagar,299.0,10000,Barbeque Paneer Rice Bowl (Regular),Dessert (2),https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, Desserts,-0.8022572277936724,3.1,Indiranagar,299.0,10000,Barbeque Paneer Rice Bowl (Regular),Dessert (2),https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani Adda, Beverages,-0.8022572277936724,3.1,Indiranagar,299.0,10000,Barbeque Paneer Rice Bowl (Regular),Dessert (2),https://www.swiggy.com/restaurants/donne-biryani-adda-appareddy-palya-indiranagar-bangalore-170539,200
Donne Biryani House,Biryani,-0.440674058691923,3.9,Tavarekere,380.0,10000,Half Tandoori Chicken - Bathinda Style,Recommended (63),https://www.swiggy.com/restaurants/donne-biryani-house-sampige-road-malleshwaram-bangalore-32738,300
Donne Biryani House, South Indian,-0.440674058691923,3.9,Tavarekere,380.0,10000,Half Tandoori Chicken - Bathinda Style,Recommended (63),https://www.swiggy.com/restaurants/donne-biryani-house-sampige-road-malleshwaram-bangalore-32738,300
Donne Biryani House,Biryani,-0.440674058691923,3.9,Lavelle Road,319.0,100,Dal Tadka Combo,Unknown,https://www.swiggy.com/restaurants/donne-biryani-house-sampige-road-malleshwaram-bangalore-32738,300
Donne Biryani House, South Indian,-0.440674058691923,3.9,Lavelle Road,319.0,100,Dal Tadka Combo,Unknown,https://www.swiggy.com/restaurants/donne-biryani-house-sampige-road-malleshwaram-bangalore-32738,300
Donne Biryani Palace,Biryani,-0.2598824741410483,4.1,Vasanth Nagar,91.0,100,Cheese Plain Dosa,Recommended (70),https://www.swiggy.com/restaurants/donne-biryani-palace-4th-block-jayanagar-bangalore-634490,350
Donne Biryani Palace, Kebabs,-0.2598824741410483,4.1,Vasanth Nagar,91.0,100,Cheese Plain Dosa,Recommended (70),https://www.swiggy.com/restaurants/donne-biryani-palace-4th-block-jayanagar-bangalore-634490,350
Dosa & Currys,Indian,-1.1674562285864392,3.6,Malleshwaram,159.0,10,Pepper Chicken,Recommended (23),https://www.swiggy.com/restaurants/dosa-and-currys-lakkasandra-extension-koramangala-bangalore-394901,99
Dosa & Currys,Indian,-1.1674562285864392,3.6,PALACE ROAD,272.0,10,Alphonso Mango Milkshake,Unknown,https://www.swiggy.com/restaurants/dosa-and-currys-lakkasandra-extension-koramangala-bangalore-394901,99
Dr.Shakes,Beverages,-0.6214656432427976,4.1,Koramangala,85.0,1000,Chicken Sour & Pepper Wonton Soup,Unknown,https://www.swiggy.com/restaurants/dr-shakes-lakhsmipuram-indiranagar-bangalore-425420,250
Dragon's Kitchen,Chinese,-0.07909088959017363,3.9,Jaymahal Extension,195.0,10,Piri Piri McSpicy Chicken Burger + McVeggie Burger,Recommended (5),https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dragon's Kitchen, Fast Food,-0.07909088959017363,3.9,Jaymahal Extension,195.0,10,Piri Piri McSpicy Chicken Burger + McVeggie Burger,Recommended (5),https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dragon's Kitchen, Street Food,-0.07909088959017363,3.9,Jaymahal Extension,195.0,10,Piri Piri McSpicy Chicken Burger + McVeggie Burger,Recommended (5),https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dragon's Kitchen,Chinese,-0.07909088959017363,3.9,Tavarekere,110.0,20,Raw Banana Cutlet,Unknown,https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dragon's Kitchen, Fast Food,-0.07909088959017363,3.9,Tavarekere,110.0,20,Raw Banana Cutlet,Unknown,https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dragon's Kitchen, Street Food,-0.07909088959017363,3.9,Tavarekere,110.0,20,Raw Banana Cutlet,Unknown,https://www.swiggy.com/restaurants/dragons-kitchen-4th-block-jayanagar-bangalore-565374,400
Dum Pukht Biryani by Aromas,Biryani,0.2824922795115758,4.7,R T Nagar,299.0,100,Masroom Thali,All Day Special (5),https://www.swiggy.com/restaurants/dum-pukht-biryani-by-aromas-4th-block-jayanagar-bangalore-582919,500
Dum Safar Biryani,Biryani,0.2824922795115758,4.1,Shanti Nagar,235.0,1000,Piri Piri Big Spicy Wrap Paneer + Fries ( L ),Recommended (11),https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Kebabs,0.2824922795115758,4.1,Shanti Nagar,235.0,1000,Piri Piri Big Spicy Wrap Paneer + Fries ( L ),Recommended (11),https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Tandoor,0.2824922795115758,4.1,Shanti Nagar,235.0,1000,Piri Piri Big Spicy Wrap Paneer + Fries ( L ),Recommended (11),https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Indian,0.2824922795115758,4.1,Shanti Nagar,235.0,1000,Piri Piri Big Spicy Wrap Paneer + Fries ( L ),Recommended (11),https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Desserts,0.2824922795115758,4.1,Shanti Nagar,235.0,1000,Piri Piri Big Spicy Wrap Paneer + Fries ( L ),Recommended (11),https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani,Biryani,0.2824922795115758,4.1,Rajajinagar,80.0,10,Falguni Peanut Masala,Unknown,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Kebabs,0.2824922795115758,4.1,Rajajinagar,80.0,10,Falguni Peanut Masala,Unknown,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Tandoor,0.2824922795115758,4.1,Rajajinagar,80.0,10,Falguni Peanut Masala,Unknown,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Indian,0.2824922795115758,4.1,Rajajinagar,80.0,10,Falguni Peanut Masala,Unknown,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dum Safar Biryani, Desserts,0.2824922795115758,4.1,Rajajinagar,80.0,10,Falguni Peanut Masala,Unknown,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,500
Dumont Creamery,Ice Cream,-0.6214656432427976,4.3,Ashok Nagar,140.0,20,Aloo Jeera Dry,Recommended (3),https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dumont Creamery, Beverages,-0.6214656432427976,4.3,Ashok Nagar,140.0,20,Aloo Jeera Dry,Recommended (3),https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dumont Creamery, Desserts,-0.6214656432427976,4.3,Ashok Nagar,140.0,20,Aloo Jeera Dry,Recommended (3),https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dumont Creamery,Ice Cream,-0.6214656432427976,4.3,Indiranagar,999.0,10,Chicken Trapile Noodles,Unknown,https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dumont Creamery, Beverages,-0.6214656432427976,4.3,Indiranagar,999.0,10,Chicken Trapile Noodles,Unknown,https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dumont Creamery, Desserts,-0.6214656432427976,4.3,Indiranagar,999.0,10,Chicken Trapile Noodles,Unknown,https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,250
Dwarkamai Pure Veg Restaurant,North Indian,-0.07909088959017363,4.2,Ashok Nagar,379.0,100,Biryani Rice+2 Piece Mutton Shank Karela+3 Pieces Chicken Kebab+cool Drink,Recommended (26),https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Dwarkamai Pure Veg Restaurant, Chinese,-0.07909088959017363,4.2,Ashok Nagar,379.0,100,Biryani Rice+2 Piece Mutton Shank Karela+3 Pieces Chicken Kebab+cool Drink,Recommended (26),https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Dwarkamai Pure Veg Restaurant, Tandoor,-0.07909088959017363,4.2,Ashok Nagar,379.0,100,Biryani Rice+2 Piece Mutton Shank Karela+3 Pieces Chicken Kebab+cool Drink,Recommended (26),https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Dwarkamai Pure Veg Restaurant,North Indian,-0.07909088959017363,4.2,Vasanth Nagar,275.0,1000,Around The Berry Waffle,Unknown,https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Dwarkamai Pure Veg Restaurant, Chinese,-0.07909088959017363,4.2,Vasanth Nagar,275.0,1000,Around The Berry Waffle,Unknown,https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Dwarkamai Pure Veg Restaurant, Tandoor,-0.07909088959017363,4.2,Vasanth Nagar,275.0,1000,Around The Berry Waffle,Unknown,https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,400
Eat n Drink,Indian,-0.8022572277936724,4.5,Basavanagudi,269.0,500,Paneer Pepper (10-12 Pcs),Recommended (21),https://www.swiggy.com/restaurants/eat-n-drink-bhavani-nagar-btm-layout-bangalore-178488,200
Eat n Drink, Italian,-0.8022572277936724,4.5,Basavanagudi,269.0,500,Paneer Pepper (10-12 Pcs),Recommended (21),https://www.swiggy.com/restaurants/eat-n-drink-bhavani-nagar-btm-layout-bangalore-178488,200
Eat n Drink, Chinese,-0.8022572277936724,4.5,Basavanagudi,269.0,500,Paneer Pepper (10-12 Pcs),Recommended (21),https://www.swiggy.com/restaurants/eat-n-drink-bhavani-nagar-btm-layout-bangalore-178488,200
EatFit,Healthy Food,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Pizzas,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, North Indian,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Thalis,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Biryani,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Chinese,-0.5491490094224478,4.3,Sadashiva Nagar,644.0,1000,Peri Peri Chicken Paratha,Unknown,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit,Healthy Food,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Pizzas,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, North Indian,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Thalis,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Biryani,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
EatFit, Chinese,-0.5491490094224478,4.3,Ganganagar,72.0,5000,Veggie Supreme Burger Combo,Meal Platters (2),https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,270
Ebony,North Indian,2.0904081250203226,4.5,"Vasanth Nagar
",305.0,1000,Veggie Burger Meal,Recommended (61),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Ebony, Tandoor,2.0904081250203226,4.5,"Vasanth Nagar
",305.0,1000,Veggie Burger Meal,Recommended (61),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Ebony, Indian,2.0904081250203226,4.5,"Vasanth Nagar
",305.0,1000,Veggie Burger Meal,Recommended (61),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Ebony,North Indian,2.0904081250203226,4.5,Vasanth Nagar,285.0,1000,Hotty Veg Jumbo Burger Meal,Recommended (18),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Ebony, Tandoor,2.0904081250203226,4.5,Vasanth Nagar,285.0,1000,Hotty Veg Jumbo Burger Meal,Recommended (18),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Ebony, Indian,2.0904081250203226,4.5,Vasanth Nagar,285.0,1000,Hotty Veg Jumbo Burger Meal,Recommended (18),https://www.swiggy.com/restaurants/ebony-barton-centre-ashok-nagar-bangalore-290351,1000
Eden Park,North Indian,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Chinese,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Seafood,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Andhra,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Biryani,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Desserts,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Jain,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Mughlai,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, South ...,2.0904081250203226,4.3,Malleshwaram,160.0,50,Non Veg Feast Pizza,Unknown,https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park,North Indian,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Chinese,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Seafood,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Andhra,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Biryani,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Desserts,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Jain,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, Mughlai,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Eden Park, South ...,2.0904081250203226,4.3,Ganganagar,1250.0,10000,Chole Masala Thali,All Day Breakfast (7),https://www.swiggy.com/restaurants/eden-park-cunningham-road-ashok-nagar-bangalore-29070,1000
Edo - ITC Gardenia,Japanese,2.0904081250203226,4.0,Richmond Town,130.0,1000,Chicken Chilli Gravy,Unknown,https://www.swiggy.com/restaurants/edo-itc-gardenia-residency-road-ashok-nagar-bangalore-331909,1000
Edo - ITC Gardenia, Asian,2.0904081250203226,4.0,Richmond Town,130.0,1000,Chicken Chilli Gravy,Unknown,https://www.swiggy.com/restaurants/edo-itc-gardenia-residency-road-ashok-nagar-bangalore-331909,1000
Elixir - Luxury Pearls Drink,Beverages,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Desserts,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Ice Cream,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Juices,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Korean,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Healthy Food,-0.07909088959017363,4.3,St Marks Road,48.0,100,Veg Biryani,Recommended (9),https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink,Beverages,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Desserts,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Ice Cream,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Juices,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Korean,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Elixir - Luxury Pearls Drink, Healthy Food,-0.07909088959017363,4.3,Infantry Road,122.0,100,Paneer Tikka,Unknown,https://www.swiggy.com/restaurants/elixir-luxury-pearls-drink-khb-colony-koramangala-bangalore-471129,400
Ember & Frost,Chinese,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Pizzas,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, North Indian,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Fast Food,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Biryani,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Burgers,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Beverages,-0.2598824741410483,3.7,Koramangala,198.0,100,Lemon Idli,Unknown,https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost,Chinese,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Pizzas,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, North Indian,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Fast Food,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Biryani,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Burgers,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Ember & Frost, Beverages,-0.2598824741410483,3.7,Ejipura,130.0,1000,Garlic Bread,Sweet Lassi (1),https://www.swiggy.com/restaurants/ember-and-frost-jyoti-nivas-college-rd-koramangala-bangalore-678320,350
Empire Juices and Desserts,Ice Cream,-0.8022572277936724,2.8,Malleshwaram,260.0,20,Corn And Cheese Steamed Momos,Meals (2),https://www.swiggy.com/restaurants/empire-juices-and-desserts-brigade-road-ashok-nagar-bangalore-279829,200
Empire Juices and Desserts, Juices,-0.8022572277936724,2.8,Malleshwaram,260.0,20,Corn And Cheese Steamed Momos,Meals (2),https://www.swiggy.com/restaurants/empire-juices-and-desserts-brigade-road-ashok-nagar-bangalore-279829,200
Empire Juices and Desserts,Ice Cream,-0.8022572277936724,2.8,Basavanagudi,282.0,10,Dragon chicken,Unknown,https://www.swiggy.com/restaurants/empire-juices-and-desserts-brigade-road-ashok-nagar-bangalore-279829,200
Empire Juices and Desserts, Juices,-0.8022572277936724,2.8,Basavanagudi,282.0,10,Dragon chicken,Unknown,https://www.swiggy.com/restaurants/empire-juices-and-desserts-brigade-road-ashok-nagar-bangalore-279829,200
Eshmeet Da Dhaba,North Indian,-0.44428989038294053,4.1,Koramangala,99.0,50,Mutton Kaati Roll,Recommended (9),https://www.swiggy.com/restaurants/eshmeet-da-dhaba-khb-colony-koramangala-bangalore-597937,299
